user,item,time
2232,5788,1157879525
2232,3179,1157879586
2232,2294,1157879592
2232,3421,1157879600
2232,1208,1157879605
2232,2174,1157879639
2232,6218,1157879645
2232,3298,1157879676
2232,541,1157879699
2232,30793,1157879718
2232,728,1157879754
2232,3203,1157879776
2232,949,1157879850
2232,235,1157879852
2232,2599,1157879859
2232,1527,1157879887
2232,897,1157879910
2232,2716,1157879997
2232,2005,1157880030
2232,6297,1157883577
2232,5686,1157884376
2232,6214,1157884971
2232,6333,1157885711
2232,208,1157885787
2232,3546,1157885804
2232,2640,1157885840
2232,111,1157885850
2232,7386,1157885853
2232,1923,1157885857
2232,7458,1157885873
2232,1258,1157885919
2232,3274,1157885938
2232,1268,1157886014
2232,1228,1157886024
2232,2273,1157886038
2232,2490,1157886072
2232,3300,1157886078
2232,2321,1157886084
2232,1269,1157974987
2232,35836,1157975282
2232,1126,1157978624
2232,4282,1159495810
2232,6201,1171976033
2232,45880,1180746172
2232,49274,1180746226
2232,6983,1180780347
2232,48385,1180780547
2232,55820,1206616519
2232,42004,1206616561
2232,33679,1206617216
2232,41569,1206617280
2232,38038,1206617294
2232,1356,1206617335
2232,367,1206617345
2232,2529,1206617376
2232,8376,1206617421
2232,8961,1206617503
2232,2407,1206617553
2232,2355,1206617565
2232,4855,1206617707
2232,40819,1206617776
2232,51255,1209894598
2232,48394,1209894656
2232,2791,1209894690
2232,51662,1209894709
2232,46578,1209894772
2232,1997,1209894823
2232,68157,1267829072
2232,72998,1267829158
2232,33880,1267829186
2232,72395,1267829204
2232,68954,1267829224
2232,58559,1267829507
2232,48738,1267829590
2232,63876,1267829602
2232,37741,1267829658
2232,53894,1267829683
2232,55247,1267829693
2232,30850,1267829710
2232,59315,1267829723
2232,52281,1267829774
2232,55052,1267829812
2232,8132,1348266703
2232,7099,1348266716
2232,81845,1348266742
2232,60684,1348267762
2232,49530,1348267783
2232,8228,1348267794
2232,918,1348268300
2232,60074,1348270166
2232,56174,1348270174
2232,45728,1348270188
2234,350,1152989615
2234,2174,1152989637
2234,2710,1152989641
2234,235,1152989648
2234,1080,1152989655
2234,353,1152989671
2234,5445,1152989708
2234,1500,1152989721
2234,1288,1152989731
2234,4034,1152989735
2234,1270,1152989825
2234,1198,1152989844
2234,344,1152989859
2234,47,1152989867
2234,5952,1152989889
2234,2700,1152989902
2234,2021,1152989912
2234,1387,1152989946
2234,1278,1152989968
2234,800,1152990022
2234,8798,1152990057
2234,7090,1152990062
2234,6502,1152990065
2234,6281,1152990070
2234,4865,1152990091
2234,2378,1152990177
2234,2318,1152990182
2234,2313,1152990187
2234,2232,1152990193
2234,1884,1152990213
2234,1345,1152990234
2234,5541,1152990533
2234,2762,1152990680
2234,1241,1152990846
2234,231,1152990922
2234,150,1152990927
2234,50,1152990939
2234,3948,1152991140
2234,3693,1152991148
2234,2791,1152991260
2234,2529,1152991291
2234,1729,1152991430
2234,1407,1152991459
2234,1220,1152991470
2234,555,1152991559
2234,8576,1152991707
2234,8464,1152991713
2234,7254,1152991723
2234,3785,1152991853
2234,3698,1152991860
2234,2648,1152991920
2234,2288,1152992030
2234,2010,1152992050
2234,1982,1152992053
2234,1464,1152992240
2234,377,1152992769
2234,33677,1152992789
2234,5796,1152992993
2234,4886,1152993039
2234,4246,1152993227
2234,3499,1152993304
2234,3253,1152993325
2234,2706,1152993358
2234,778,1152993405
2234,8947,1152993890
2234,8957,1152993901
2234,3481,1152993913
2234,2571,1152996293
2234,541,1152996309
2234,4308,1152996330
2234,3527,1152996353
2234,2997,1152996359
2234,1732,1152996371
2234,1527,1152996378
2234,1358,1152996385
2234,1258,1152996394
2234,1233,1152996403
2234,1094,1152996413
2234,247,1152996445
2234,230,1152996453
2234,4148,1152996492
2234,3863,1152996502
2234,3809,1152996508
2234,2403,1152996623
2234,2402,1152996626
2234,1261,1152996759
2234,1350,1152997336
2234,32587,1152997344
2234,968,1152997352
2234,6242,1152997359
2234,6957,1152997365
2234,5500,1152997410
2234,3421,1152997465
2234,4720,1152997477
2234,2858,1153085587
2234,1136,1153085689
2234,4306,1153085700
2234,1200,1153085850
2234,5502,1153086077
2234,3869,1153086101
2234,2513,1153086172
2234,1255,1153086697
2234,356,1153086819
2234,4082,1153087055
2234,1747,1153087220
2234,1584,1153087245
2234,1206,1153087277
2234,1193,1153087283
2234,288,1153087316
2234,5218,1153087406
2234,6287,1153088046
2234,2459,1153088532
2234,1036,1153088613
2234,2712,1153088637
2234,2011,1153088647
2234,2000,1153088654
2234,1673,1153088660
2234,1343,1153088680
2234,551,1153088702
2234,345,1153088721
2234,293,1153088726
2234,6807,1153088742
2234,4105,1153088771
2234,589,1153127964
2234,4993,1153127981
2234,593,1153128039
2234,110,1153128050
2234,6863,1153128104
2234,2126,1153128160
2234,1327,1153128182
2234,1215,1153128358
2234,3868,1153128376
2234,2959,1153128437
2234,45081,1156551485
2234,32,1156551608
2234,2987,1156551632
2234,1370,1156551647
2234,3267,1156551729
2234,2076,1156551778
2234,8529,1156551846
2234,6104,1156551882
2234,3917,1156551899
2234,1836,1156551990
2234,4911,1156552107
2234,3529,1156552154
2234,2329,1156552198
2234,1222,1156552233
2234,2379,1156552466
2234,1892,1156552498
2234,1483,1156552516
2234,4226,1168646207
2234,7115,1168646217
2234,46347,1168646329
2234,49272,1168646512
2234,296,1176490513
2234,1089,1176490530
2234,1214,1176490596
2234,4350,1187274651
2234,2105,1187274688
2234,7153,1187274978
2234,2871,1187275388
2234,52281,1187275516
2234,5669,1187275734
2234,6953,1187275818
2234,2160,1187275830
2234,38038,1187601757
2234,1148,1187601767
2234,1348,1187602006
2234,2028,1187602421
2234,4251,1187602435
2234,2644,1187603144
2234,8622,1187603333
2234,1093,1187603395
2234,4036,1187603406
2234,6664,1187603681
2234,2789,1189183467
2234,48385,1202497174
2234,6016,1203935929
2234,1809,1203936045
2234,1219,1203936092
2234,678,1203936135
2234,4848,1203936365
2234,6711,1203936470
2234,37729,1203936648
2234,8972,1204626788
2234,33004,1218287937
2234,49530,1219537220
2234,858,1219537257
2234,745,1219537273
2234,1240,1220490681
2234,21,1220491200
2234,4973,1220491217
2234,1232,1220491482
2234,2985,1220639925
2234,5797,1234032243
2234,26007,1236972599
2234,1208,1236972676
2234,8928,1238004960
2234,55067,1240099765
2234,48231,1251366272
2234,61323,1251366405
2234,60503,1251482608
2234,70286,1252944228
2234,1291,1266255049
2234,71135,1266256568
2234,55444,1299327449
2238,1302,1295052965
2238,529,1295052977
2238,3671,1295052984
2238,2140,1295053047
2238,1965,1295053077
2238,3020,1295053085
2238,2318,1295053207
2238,4642,1295053485
2238,6867,1295053609
2238,68954,1295053618
2238,82459,1295053628
2238,745,1295053654
2238,1281,1295053684
2238,1235,1295053687
2238,8012,1295053696
2238,2208,1295053888
2238,44555,1295053932
2238,5686,1295053969
2238,1228,1295053988
2238,62511,1295054014
2238,25947,1295054059
2238,6920,1295054109
2238,2495,1295054124
2238,3920,1295054147
2238,59018,1295054179
2238,6942,1295054232
2238,55820,1295054345
2238,67997,1295054394
2238,7587,1295054515
2238,750,1295054541
2238,26776,1295054549
2238,7099,1295054610
2238,68237,1295054617
2238,60069,1295054622
2238,7361,1295054624
2238,2761,1295054629
2238,541,1295054631
2238,924,1295054641
2238,46855,1295054695
2238,5971,1295054699
2238,66371,1295054707
2238,4144,1295054735
2238,7766,1295054830
2238,6669,1295054833
2238,70849,1295054846
2238,858,1295054974
2238,5618,1295055066
2238,55167,1295055071
2238,31437,1295055089
2238,72226,1295055105
2238,4226,1295055115
2238,4973,1295055123
2238,61240,1295055125
2238,71899,1295055136
2238,55442,1295055139
2238,57504,1295055179
2238,27266,1295055184
2238,48774,1295055188
2238,70286,1295055193
2238,4878,1295055206
2238,8914,1295055213
2238,6283,1295055215
2238,51709,1295055309
2238,1274,1295055378
2238,47404,1295055383
2238,27904,1295055391
2238,7827,1295055405
2238,72998,1295055421
2238,5445,1295055424
2238,70533,1295055435
2238,27728,1295055481
2238,59315,1295055487
2238,32554,1295055584
2238,1199,1295055590
2238,1206,1295055597
2238,79132,1295055600
2238,741,1295055608
2238,32,1295055685
2238,7118,1295055707
2238,2571,1295055717
2238,6774,1295055722
2238,57502,1295055812
2238,2858,1295056260
2238,1298,1295056367
2238,6003,1295056427
2238,8874,1295066504
2238,3819,1295066601
2238,80463,1295066644
2238,72011,1295066661
2238,296,1295066740
2238,2959,1295066845
2238,356,1295066849
2238,1210,1295066855
2238,7153,1295066889
2238,33794,1295066892
2238,6874,1295066931
2238,4886,1295066948
2238,1196,1295066953
2238,58559,1295066959
2238,3578,1295066975
2238,1961,1295066985
2238,904,1295173460
2238,6350,1295173470
2238,923,1295173541
2238,1221,1295174003
2238,3000,1295174022
2238,111,1295174173
2238,50,1295174201
2238,1256,1295174218
2238,26662,1295174228
2238,6509,1295174258
2238,6666,1295174283
2238,1175,1295174466
2238,47,1295174485
2238,69995,1295174707
2238,50872,1295174787
2238,3751,1295174859
2238,71264,1295174879
2238,29,1295175071
2238,1653,1295175103
2238,2810,1295175170
2238,27317,1295175201
2238,6530,1295175222
2238,4848,1295175273
2238,1464,1295175306
2238,4552,1295175338
2238,4873,1295175382
2238,50912,1295175422
2238,215,1295175442
2238,8638,1295175453
2238,1625,1295176085
2238,6242,1295176181
2238,1261,1295176303
2238,1215,1295176316
2238,51255,1295176365
2238,69,1295176395
2238,2502,1295176419
2238,57669,1295176498
2238,5464,1295176652
2238,5956,1295176685
2238,589,1295176814
2238,67429,1295176980
2238,27156,1295176998
2238,6713,1295177003
2238,66097,1295177030
2238,6773,1295177042
2238,5617,1295177201
2238,8813,1295177250
2238,1247,1295177314
2238,6711,1295177332
2238,34437,1295177347
2238,4979,1295177381
2238,101,1295177408
2238,223,1295177423
2238,80126,1295216173
2238,5903,1295216267
2238,5673,1295216374
2241,3101,1258124502
2241,1729,1258124515
2241,785,1258124517
2241,1747,1258124524
2241,1285,1258124527
2241,2005,1258124533
2241,1120,1258124548
2241,48516,1258124564
2241,2144,1258124569
2241,1230,1258142278
2241,923,1258142288
2241,4993,1258142303
2241,5952,1258142306
2241,2571,1258142309
2241,38304,1258142315
2241,2762,1258142328
2241,1299,1258142359
2241,1204,1258142363
2241,7153,1258142367
2241,1267,1258142373
2241,1212,1258142383
2241,3089,1258142388
2241,110,1258142394
2241,953,1258142402
2241,26163,1258142552
2241,6796,1258142657
2241,55290,1258142665
2241,4322,1258142694
2241,30749,1258142727
2241,7139,1258142731
2241,8158,1258142748
2241,44195,1258142761
2241,6787,1258142770
2241,1213,1258142830
2241,48738,1258142837
2241,4226,1258142911
2241,1089,1258142924
2241,1259,1258142931
2241,3317,1258142939
2241,51540,1258142952
2241,5902,1258142957
2241,2858,1258142966
2241,3421,1258142971
2241,1673,1258142994
2241,26965,1258142997
2241,1466,1258143008
2241,7361,1258143014
2241,3210,1258143017
2241,3481,1258143033
2241,1617,1258143046
2241,46578,1258143049
2241,55276,1258143058
2241,41997,1258143065
2241,6870,1258143068
2241,55820,1258143074
2241,2502,1258143081
2241,3271,1258143087
2241,1193,1258143090
2241,1090,1258143097
2241,296,1258143111
2241,47,1258143120
2241,6932,1258143126
2241,1258,1258143130
2241,6331,1258143134
2241,6867,1258143137
2241,46976,1258143141
2241,111,1258143144
2241,4034,1258143149
2241,50,1258143152
2241,4007,1258143155
2241,4973,1258143169
2241,1208,1258143173
2241,2997,1258143181
2241,3911,1258143184
2241,1968,1258143196
2241,16,1258143200
2241,1252,1258143203
2241,223,1258143210
2241,58559,1258143226
2241,1263,1258143229
2241,64575,1258143240
2241,55118,1258143243
2241,608,1258143247
2241,858,1258143259
2241,39292,1258143264
2241,3360,1258143272
2241,8950,1258143316
2241,3160,1258143320
2241,3246,1258143322
2241,7160,1258143337
2241,3508,1258143368
2241,5995,1258143375
2241,2248,1258143398
2241,318,1258143402
2241,593,1258143408
2241,1358,1258143410
2241,68358,1258143414
2241,2194,1258143440
2241,1449,1258143457
2241,3983,1258143462
2241,33794,1258143479
2241,3671,1258143484
2241,1304,1258143492
2241,37741,1258143510
2241,48774,1258143513
2241,3730,1258143521
2241,3783,1258143527
2241,2944,1258143534
2241,3424,1258143537
2241,750,1258143542
2241,2599,1258143544
2241,3653,1258143551
2241,58998,1258143559
2241,1704,1258143575
2241,1247,1258143578
2241,56367,1258143607
2241,8966,1258143615
2241,6711,1258143628
2241,4406,1258143635
2241,1952,1258143641
2241,1136,1258143656
2241,3098,1258143660
2241,1945,1258143671
2241,1912,1258143676
2241,2289,1258143682
2241,27882,1258143695
2241,2395,1258143699
2241,8949,1258143710
2241,1288,1258143743
2241,1266,1258143757
2241,3556,1258143766
2241,47894,1258143781
2241,30820,1258143783
2241,6953,1258143789
2241,5377,1258143796
2241,2791,1258143798
2241,5669,1258143822
2241,51080,1258143825
2241,49272,1258143836
2241,5989,1258143839
2241,3952,1258143849
2241,235,1258143874
2241,6377,1258143887
2241,1095,1258143901
2241,49822,1258143903
2241,1500,1258143907
2241,246,1258143920
2241,59315,1258143940
2241,2912,1258143949
2241,1080,1258143970
2241,4017,1258143987
2241,50872,1258144000
2241,5464,1258144005
2241,4979,1258144009
2241,2064,1258144011
2241,527,1258144019
2241,529,1258144021
2241,260,1258144029
2241,1196,1258144032
2241,8464,1258144044
2241,6636,1258144046
2241,56782,1258144059
2241,2795,1258144070
2241,337,1258144080
2241,35836,1258144091
2241,94,1258144104
2241,1284,1258144115
2241,54286,1258144130
2241,39183,1258144139
2241,3361,1258144143
2241,912,1258144147
2241,2973,1258144183
2241,1748,1258144187
2241,3201,1258144214
2241,125,1258144219
2241,34542,1258144233
2241,1265,1258144239
2241,6993,1258144243
2241,8961,1258144260
2241,52973,1258144269
2241,3152,1258144273
2241,2022,1258144279
2241,8228,1258144299
2241,1956,1258144327
2241,4002,1258144335
2241,1357,1258144370
2241,535,1258144372
2241,53894,1258144380
2241,1682,1258144412
2241,2439,1258144442
2241,1784,1258144452
2241,4995,1258144464
2241,5418,1258144473
2241,1639,1258144491
2241,7137,1258144500
2241,2268,1258144541
2241,1302,1258144544
2241,3147,1258144578
2241,474,1258144598
2241,25,1258144618
2241,2501,1258144655
2241,508,1258144667
2241,2321,1258144672
2241,5673,1258144681
2241,40583,1258144721
2241,44191,1258144825
2241,1307,1258144836
2241,1171,1258144876
2241,2243,1258144882
2241,30822,1258144959
2241,3476,1258144967
2241,30810,1258144978
2241,4276,1258144992
2241,41716,1258145004
2241,5015,1258145014
2241,3868,1258145023
2241,3526,1258145039
2241,3100,1258145052
2241,5792,1258145064
2241,4306,1258145085
2241,1210,1258145094
2241,5500,1258145116
2241,1073,1258145140
2241,5945,1258145158
2241,4008,1258145192
2241,3052,1258145220
2241,7265,1258145225
2241,356,1258145242
2241,5013,1258145253
2241,67087,1258145270
2241,2108,1258145294
2241,6942,1258145309
2241,515,1258145350
2241,3261,1258145384
2242,3897,1136509567
2242,1653,1136509582
2242,1485,1136509603
2242,151,1136509612
2242,1288,1136509622
2242,1278,1136509652
2242,1094,1136509660
2242,4886,1136509675
2242,2302,1136509678
2242,1358,1136509681
2242,3448,1136509787
2242,2716,1136509790
2242,1210,1136509799
2242,2985,1136509805
2242,2712,1136509810
2242,1225,1136509824
2242,1674,1136509837
2242,1307,1136509841
2242,1584,1136509876
2242,1374,1136509883
2242,1375,1136509888
2242,1721,1136509898
2242,1198,1136509934
2242,1196,1136509946
2242,785,1136509973
2242,784,1136509983
2242,4641,1136510063
2242,4849,1136510081
2242,6002,1136510112
2242,5991,1136510129
2242,506,1136510149
2242,5881,1136510176
2242,5876,1136510191
2242,1073,1136510218
2242,5693,1136510238
2242,5505,1136510287
2242,6947,1136510304
2242,3545,1136510335
2242,2797,1136510348
2242,2352,1136510356
2242,4086,1136510371
2242,1380,1136510466
2242,4880,1136510482
2242,3079,1136510521
2242,342,1136510587
2242,898,1136510612
2242,1231,1136510628
2242,2953,1136510707
2242,608,1136510727
2242,2870,1136510749
2242,1126,1136510789
2242,2962,1136510804
2242,4738,1136510843
2242,943,1136510868
2242,6711,1136510886
2242,6265,1136510908
2242,6003,1136510938
2242,2657,1136510958
2242,17,1136511035
2242,2762,1136511041
2242,1376,1136511118
2242,1372,1136511126
2242,1356,1136511130
2242,329,1136511139
2242,2393,1136511143
2242,5944,1136511147
2242,1371,1136511150
2242,316,1136511180
2242,26242,1136511396
2242,5952,1136513876
2242,5445,1136513886
2242,592,1136513891
2242,3996,1136513898
2242,4995,1136513910
2242,2268,1136513915
2242,2858,1136513920
2242,3408,1136513923
2242,2396,1136513928
2242,3418,1136513933
2242,2424,1136513936
2242,1617,1136513954
2242,2028,1136513958
2242,1641,1136513961
2242,1968,1136513967
2242,1777,1136513984
2242,1722,1136514004
2242,1197,1136514015
2242,1302,1136514018
2242,919,1136514033
2242,1220,1136514070
2242,474,1136514093
2242,440,1136514097
2242,266,1136514100
2242,648,1136514105
2242,252,1136514131
2242,317,1136514149
2242,8970,1136514195
2242,6,1136514207
2242,8622,1136514210
2242,16,1136514213
2242,5989,1136514236
2242,6936,1136514252
2242,5872,1136514257
2242,5464,1136514288
2242,4085,1136514314
2242,4025,1136514351
2242,5171,1136514361
2242,3671,1136514368
2242,3844,1136514401
2242,3809,1136514404
2242,4018,1136514407
2242,3798,1136514410
2242,3386,1136514429
2242,3358,1136514435
2242,3524,1136514437
2242,3489,1136514443
2242,3354,1136514452
2242,3088,1136514472
2242,3174,1136514505
2242,3155,1136514512
2242,2990,1136514516
2242,3254,1136514521
2242,3186,1136514525
2242,2690,1136514547
2242,2779,1136514556
2242,2759,1136514568
2242,2565,1136514605
2242,2474,1136514672
2242,2433,1136514685
2242,2496,1136514688
2242,2567,1136514726
2242,2376,1136514726
2242,2248,1136514771
2242,2359,1136514774
2242,2333,1136514788
2242,2371,1136514802
2242,2144,1136514855
2242,2105,1136514864
2242,2146,1136514870
2242,1955,1136514905
2242,1892,1136514939
2242,1299,1136514978
2242,1296,1136514994
2242,1513,1136515006
2242,1665,1136515045
2242,1081,1136515079
2242,951,1136515102
2242,728,1136515107
2242,996,1136515124
2242,222,1136515182
2242,203,1136515196
2242,4,1136515200
2242,8981,1136515248
2242,8366,1136515254
2242,8880,1136515261
2242,6636,1136515312
2242,6662,1136515328
2242,6944,1136515346
2242,6832,1136515350
2242,5812,1136515519
2242,5066,1136515629
2242,5415,1136515635
2242,4787,1136515725
2242,4564,1136515749
2242,4276,1136515776
2242,4091,1136515784
2242,3987,1136515833
2242,3466,1136515881
2242,3649,1136515891
2242,3270,1136515918
2242,3051,1136515926
2242,2570,1136516024
2242,2846,1136516030
2242,2442,1136516104
2242,2506,1136516129
2242,2316,1136516157
2242,1730,1136516198
2242,1629,1136516265
2242,1593,1136516290
2242,781,1136516333
2242,5237,1136516605
2242,4495,1136516621
2242,4664,1136516627
2242,4496,1136516636
2242,4082,1136516697
2242,2997,1136516735
2242,553,1136516917
2242,539,1136516921
2242,454,1136516934
2242,367,1136516938
2242,410,1136516942
2242,260,1136516979
2242,1,1136516982
2242,150,1136516985
2242,11,1136516999
2242,10,1136517002
2242,7153,1136517105
2242,6539,1136517130
2242,5679,1136517190
2242,5418,1136517217
2242,4816,1136517287
2242,4499,1136517314
2242,4403,1136517325
2242,4022,1136517344
2242,3791,1136517380
2242,3479,1136517403
2242,3510,1136517414
2242,3608,1136517417
2242,3107,1136517445
2242,2917,1136517460
2242,2926,1136517471
2242,2336,1136517537
2242,2527,1136517544
2242,2688,1136517547
2242,2273,1136517578
2242,2013,1136517584
2242,2297,1136517593
2242,1619,1136517620
2242,1271,1136517639
2242,1586,1136517660
2242,471,1136517700
2242,515,1136517704
2242,327,1136517722
2242,147,1136517739
2242,195,1136517753
2242,27808,1136517777
2242,7247,1136517835
2242,7027,1136517853
2242,6787,1136517856
2242,6957,1136517860
2242,6810,1136517874
2242,5617,1136517928
2242,5449,1136517945
2242,5034,1136517983
2242,5065,1136517992
2242,4757,1136518008
2242,745,1136536745
2242,339,1136536765
2242,1291,1136536778
2242,3471,1136536783
2242,1136,1136536788
2242,1610,1136536837
2242,593,1136536871
2242,4571,1136536900
2242,2369,1136536922
2242,678,1136536964
2242,538,1136536977
2242,7151,1136537018
2242,4535,1136537044
2242,6122,1136537160
2242,8581,1136537179
2242,2918,1136537231
2242,349,1136537307
2242,4169,1136537411
2242,2919,1136537428
2242,2763,1136537435
2242,3176,1136537443
2242,3082,1136537450
2242,1569,1136537485
2242,1769,1136537493
2242,838,1136537530
2242,1125,1136537535
2242,1321,1136537539
2242,1405,1136537562
2242,6663,1136537622
2242,4936,1136537645
2242,2097,1136537734
2242,6786,1136537850
2242,1270,1136537941
2242,457,1136537959
2242,733,1136537965
2242,377,1136537974
2242,8726,1136538035
2242,4874,1136538123
2242,4306,1136538148
2242,4223,1136538153
2242,4344,1136538166
2242,3481,1136538204
2242,3253,1136538223
2242,3160,1136538229
2242,3256,1136538238
2242,3087,1136538242
2242,2804,1136538257
2242,2724,1136538278
2242,2427,1136538310
2242,2599,1136538313
2242,2628,1136538319
2242,2321,1136538343
2242,2395,1136538348
2242,2278,1136538360
2242,2020,1136538383
2242,2006,1136538391
2242,2124,1136538415
2242,1961,1136538425
2242,1960,1136538434
2242,1883,1136538442
2242,1784,1136538445
2242,1954,1136538449
2242,1680,1136538472
2242,1678,1136538476
2242,1673,1136538482
2242,1393,1136538512
2242,1527,1136538515
2242,1476,1136538522
2242,1257,1136538545
2242,1265,1136538556
2242,1282,1136538562
2242,1246,1136538596
2242,1242,1136538600
2242,1223,1136538606
2242,1088,1136538622
2242,1036,1136538638
2242,969,1136538653
2242,1042,1136538660
2242,920,1136538666
2242,778,1136538679
2242,647,1136538695
2242,531,1136538711
2242,431,1136538727
2242,368,1136538732
2242,372,1136538736
2242,194,1136538786
2242,141,1136538792
2242,163,1136538816
2242,32587,1136538829
2242,8949,1136538850
2242,8529,1136538876
2242,8644,1136538879
2242,8493,1136538883
2242,6942,1136538933
2242,7018,1136538939
2242,5214,1136539038
2242,5049,1136539047
2242,5220,1136539068
2242,4205,1136539146
2242,4232,1136539151
2242,4067,1136539167
2242,4052,1136539189
2242,4153,1136539205
2242,3565,1136539293
2242,3197,1136539330
2242,2989,1136539393
2242,2971,1136539407
2242,2447,1136539524
2242,2296,1136539555
2242,1875,1136539630
2242,1836,1136539652
2242,1537,1136539663
2242,1268,1136539710
2242,804,1136539757
2242,8908,1136539931
2242,8535,1136539953
2242,7708,1136540009
2242,6266,1136540162
2242,6215,1136540189
2242,6263,1136540216
2242,5712,1136540263
2242,5497,1136540298
2242,5367,1136540329
2242,5279,1136540352
2242,4184,1136540447
2242,3851,1136540488
2242,3734,1136540514
2242,921,1136540779
2242,296,1136593394
2242,356,1136593398
2242,110,1136593407
2242,780,1136593420
2242,500,1136593469
2242,2571,1136593474
2242,47,1136593482
2242,597,1136593495
2242,253,1136593511
2242,357,1136593519
2242,1580,1136593545
2242,39,1136593551
2242,2683,1136593629
2242,4993,1136593649
2242,708,1136593653
2242,1517,1136593659
2242,508,1136593668
2242,1258,1136593699
2242,1682,1136593718
2242,497,1136593722
2242,2012,1136593731
2243,1120,1231291147
2243,1271,1231291187
2243,2580,1231291191
2243,24,1231291202
2243,372,1231291206
2243,230,1231291244
2243,2140,1231291270
2243,3107,1231291278
2243,1203,1231291440
2243,2858,1231291679
2243,2329,1231291690
2243,2959,1231291697
2243,318,1231291702
2243,2571,1231291710
2243,4226,1231291726
2243,593,1231291731
2243,4973,1231291744
2243,58559,1231291807
2243,912,1231291943
2243,7361,1231291986
2243,1213,1231292018
2243,951,1231292039
2243,1136,1231292142
2243,930,1231292194
2243,1193,1231292201
2243,1197,1231292243
2243,296,1231292252
2243,1198,1231292263
2243,904,1231292291
2243,527,1231292310
2243,1207,1231292424
2243,50,1231292458
2243,60069,1231292477
2243,745,1231292482
2243,1223,1231292487
2243,1148,1231292494
2243,60487,1231292712
2243,57,1231292765
2243,41573,1231292792
2243,3061,1231292850
2243,49286,1231292863
2243,1517,1231293165
2243,1580,1231293170
2243,1704,1231293175
2243,2396,1231293180
2243,1393,1231293200
2243,780,1231293207
2243,648,1231293210
2243,589,1231293215
2243,539,1231293220
2243,364,1231293238
2243,339,1231293253
2243,17,1231293260
2243,33794,1231293265
2243,8636,1231293270
2243,7143,1231293275
2243,6377,1231293280
2243,5299,1231293285
2243,4718,1231293312
2243,4308,1231293317
2243,4022,1231293325
2243,2890,1231293410
2243,2700,1231293416
2243,2144,1231293463
2243,2108,1231293470
2243,2081,1231293480
2243,2080,1231293483
2243,1101,1231293576
2243,920,1231293581
2243,899,1231293586
2243,180,1231293666
2243,48385,1231293729
2243,3536,1231293869
2243,3450,1231293896
2243,3298,1231293912
2243,2803,1231293971
2243,2398,1231293990
2243,2313,1231294031
2243,2139,1231294040
2243,26614,1231294317
2243,356,1231294426
2243,457,1231294453
2243,150,1231294459
2243,590,1231294463
2243,592,1231295123
2243,1,1231295128
2243,380,1231295174
2243,32,1231295181
2243,588,1231295186
2243,595,1231295276
2243,316,1231295305
2243,2028,1231295308
2243,2762,1231295313
2243,597,1231295318
2243,1097,1231295360
2243,1721,1231295365
2243,1265,1231295408
2243,357,1231295440
2243,253,1231295446
2243,1617,1231295456
2243,454,1231295474
2243,4306,1231295484
2243,39,1231295521
2243,21,1231295537
2243,1961,1231295555
2243,59315,1231718211
2243,3088,1231718321
2243,38038,1231718328
2243,1269,1231718344
2243,4886,1231718353
2243,3114,1231718368
2243,497,1231718373
2243,551,1231718388
2243,337,1231718402
2243,26084,1231718404
2243,7618,1231718435
2243,2355,1231718449
2243,1059,1231718462
2243,52435,1231718567
2243,1219,1231718685
2243,48943,1231719533
2243,4563,1231719737
2243,63859,1232232121
2243,26133,1232232441
2243,8827,1232232563
2243,33660,1232232568
2243,4184,1232232623
2243,3147,1232232631
2243,8574,1232232664
2243,1610,1232232726
2243,25937,1232232788
2243,8132,1232232795
2243,2268,1232232823
2243,7018,1232232839
2243,628,1232232844
2243,3105,1232232858
2243,6183,1232232871
2243,5064,1232232947
2243,58299,1232232954
2243,1035,1232232979
2243,3675,1232232987
2243,4014,1232233031
2243,2077,1232233036
2243,1907,1232233063
2243,2085,1232233069
2243,34,1232233084
2243,45517,1232233092
2243,3723,1232233099
2243,48982,1232233108
2243,2083,1232233129
2243,1025,1232233138
2243,45431,1232233153
2243,7624,1232233166
2243,4016,1232233173
2243,2687,1232233180
2243,32469,1232233356
2243,4537,1232233671
2243,6779,1232233734
2243,8493,1232233774
2243,5294,1232234066
2243,2795,1232234082
2243,63113,1232235075
2243,2424,1232235284
2243,1278,1232235292
2243,3793,1232235358
2243,6333,1232235363
2243,2245,1232235389
2243,919,1232235407
2243,1683,1232235461
2243,1805,1232235492
2243,2987,1232235556
2243,3301,1232235575
2243,3565,1232235602
2243,8961,1234108849
2243,3271,1234108913
2243,529,1234108930
2243,3060,1234108939
2243,56152,1234108961
2243,3549,1234108965
2243,508,1234108975
2245,337,1117053673
2245,5952,1117053715
2245,552,1117053780
2245,3147,1117053789
2245,1625,1117053809
2245,4886,1117053840
2245,1088,1117053884
2245,3160,1117053892
2245,4246,1117053927
2245,4973,1117054080
2245,356,1117054091
2245,364,1117054102
2245,4993,1117054124
2245,7153,1117054125
2245,4306,1117054141
2245,1035,1117054152
2245,8529,1117054160
2245,8783,1117054169
2245,3404,1117054182
2245,7293,1117096665
2245,5066,1117096678
2245,3646,1117096695
2245,3257,1117096707
2245,110,1117096714
2245,4732,1117096771
2245,4022,1117096778
2245,4014,1117096799
2245,8533,1117096809
2245,3910,1117096817
2245,590,1117096829
2245,2081,1117096840
2245,4700,1117096865
2245,3408,1117096873
2245,31,1117096882
2245,17,1117096897
2245,27815,1117096914
2245,1380,1117096924
2245,31427,1117096938
